anchor,positive,negative
Drum roll,Tubular bells,Flute
Drum roll,Tubular bells,Saxophone
Drum roll,Tubular bells,Alto saxophone
Drum roll,Tubular bells,Soprano saxophone
Drum roll,Tubular bells,Clarinet
Drum roll,Tubular bells,Oboe
Drum roll,Tubular bells,Bassoon
Drum roll,Tubular bells,Harp
Drum roll,Tubular bells,Choir
Drum roll,Tubular bells,Bell
Drum roll,Tubular bells,Church bell
Drum roll,Tubular bells,Jingle bell
Drum roll,Tubular bells,Bicycle bell
Drum roll,Tubular bells,Tuning fork
Drum roll,Tubular bells,Chime
Drum roll,Tubular bells,Wind chime
Drum roll,Tubular bells,Change ringing (campanology)
Drum roll,Tubular bells,Harmonica
Drum roll,Tubular bells,Accordion
Drum roll,Tubular bells,Bagpipes
Drum roll,Tubular bells,Didgeridoo
Drum roll,Tubular bells,Shofar
Drum roll,Tubular bells,Theremin
Drum roll,Tubular bells,Singing bowl
Drum roll,Tubular bells,Musical ensemble
Drum roll,Tubular bells,Bass (instrument role)
Drum roll,Tubular bells,Scratching (performance technique)
Drum roll,Mallet percussion,Plucked string instrument
Drum roll,Mallet percussion,Guitar
Drum roll,Mallet percussion,Electric guitar
Drum roll,Mallet percussion,Bass guitar
Drum roll,Mallet percussion,Acoustic guitar
Drum roll,Mallet percussion,"Steel guitar, slide guitar"
Drum roll,Mallet percussion,Tapping (guitar technique)
Drum roll,Mallet percussion,Strum
Drum roll,Mallet percussion,Banjo
Drum roll,Mallet percussion,Sitar
Drum roll,Mallet percussion,Mandolin
Drum roll,Mallet percussion,Zither
Drum roll,Mallet percussion,Ukulele
Drum roll,Mallet percussion,Keyboard (musical)
Drum roll,Mallet percussion,Piano
Drum roll,Mallet percussion,Electric piano
Drum roll,Mallet percussion,Clavinet
Drum roll,Mallet percussion,Rhodes piano
Drum roll,Mallet percussion,Organ
Drum roll,Mallet percussion,Electric organ
Drum roll,Mallet percussion,Hammond organ
Drum roll,Mallet percussion,Synthesizer
Drum roll,Mallet percussion,Sampler
Drum roll,Mallet percussion,Mellotron
Drum roll,Mallet percussion,Harpsichord
Drum roll,Mallet percussion,Steelpan
Drum roll,Mallet percussion,Brass Instrument
Drum roll,Mallet percussion,French horn
Drum roll,Mallet percussion,Trumpet
Drum roll,Mallet percussion,Trombone
Drum roll,Mallet percussion,Cornet
Drum roll,Mallet percussion,Bugle
Drum roll,Mallet percussion,Bowed string instrument
Drum roll,Mallet percussion,String section
Drum roll,Mallet percussion,"Violin, fiddle"
Drum roll,Mallet percussion,Pizzicato
Drum roll,Mallet percussion,Cello
Drum roll,Mallet percussion,Double bass
Drum roll,Mallet percussion,"Wind instrument, woodwind instrument"
Drum roll,Mallet percussion,Flute
Drum roll,Mallet percussion,Saxophone
Drum roll,Mallet percussion,Alto saxophone
Drum roll,Mallet percussion,Soprano saxophone
Drum roll,Mallet percussion,Clarinet
Drum roll,Mallet percussion,Oboe
Drum roll,Mallet percussion,Bassoon
Drum roll,Mallet percussion,Harp
Drum roll,Mallet percussion,Choir
Drum roll,Mallet percussion,Bell
Drum roll,Mallet percussion,Church bell
Drum roll,Mallet percussion,Jingle bell
Drum roll,Mallet percussion,Bicycle bell
Drum roll,Mallet percussion,Tuning fork
Drum roll,Mallet percussion,Chime
Drum roll,Mallet percussion,Wind chime
Drum roll,Mallet percussion,Change ringing (campanology)
Drum roll,Mallet percussion,Harmonica
Drum roll,Mallet percussion,Accordion
Drum roll,Mallet percussion,Bagpipes
Drum roll,Mallet percussion,Didgeridoo
Drum roll,Mallet percussion,Shofar
Drum roll,Mallet percussion,Theremin
Drum roll,Mallet percussion,Singing bowl
Drum roll,Mallet percussion,Musical ensemble
Drum roll,Mallet percussion,Bass (instrument role)
Drum roll,Mallet percussion,Scratching (performance technique)
Drum roll,"Marimba, xylophone",Guitar
Drum roll,"Marimba, xylophone",Electric guitar
Drum roll,"Marimba, xylophone",Bass guitar
Drum roll,"Marimba, xylophone",Acoustic guitar
Drum roll,"Marimba, xylophone","Steel guitar, slide guitar"
Drum roll,"Marimba, xylophone",Tapping (guitar technique)
Drum roll,"Marimba, xylophone",Strum
Drum roll,"Marimba, xylophone",Banjo
Drum roll,"Marimba, xylophone",Sitar
Drum roll,"Marimba, xylophone",Mandolin
Drum roll,"Marimba, xylophone",Zither
Drum roll,"Marimba, xylophone",Ukulele
Drum roll,"Marimba, xylophone",Piano
Drum roll,"Marimba, xylophone",Electric piano
Drum roll,"Marimba, xylophone",Clavinet
Drum roll,"Marimba, xylophone",Rhodes piano
Drum roll,"Marimba, xylophone",Organ
Drum roll,"Marimba, xylophone",Electric organ
Drum roll,"Marimba, xylophone",Hammond organ
Drum roll,"Marimba, xylophone",Synthesizer
Drum roll,"Marimba, xylophone",Sampler
Drum roll,"Marimba, xylophone",Mellotron
Drum roll,"Marimba, xylophone",Harpsichord
Drum roll,"Marimba, xylophone",French horn
Drum roll,"Marimba, xylophone",Trumpet
Drum roll,"Marimba, xylophone",Trombone
Drum roll,"Marimba, xylophone",Cornet
Drum roll,"Marimba, xylophone",Bugle
Drum roll,"Marimba, xylophone",String section
Drum roll,"Marimba, xylophone","Violin, fiddle"
Drum roll,"Marimba, xylophone",Pizzicato
Drum roll,"Marimba, xylophone",Cello
Drum roll,"Marimba, xylophone",Double bass
Drum roll,"Marimba, xylophone",Flute
Drum roll,"Marimba, xylophone",Saxophone
Drum roll,"Marimba, xylophone",Alto saxophone
Drum roll,"Marimba, xylophone",Soprano saxophone
Drum roll,"Marimba, xylophone",Clarinet
Drum roll,"Marimba, xylophone",Oboe
Drum roll,"Marimba, xylophone",Bassoon
Drum roll,"Marimba, xylophone",Church bell
Drum roll,"Marimba, xylophone",Jingle bell
Drum roll,"Marimba, xylophone",Bicycle bell
Drum roll,"Marimba, xylophone",Tuning fork
Drum roll,"Marimba, xylophone",Chime
Drum roll,"Marimba, xylophone",Wind chime
Drum roll,"Marimba, xylophone",Change ringing (campanology)
Drum roll,Glockenspiel,Guitar
Drum roll,Glockenspiel,Electric guitar
Drum roll,Glockenspiel,Bass guitar
Drum roll,Glockenspiel,Acoustic guitar
Drum roll,Glockenspiel,"Steel guitar, slide guitar"
Drum roll,Glockenspiel,Tapping (guitar technique)
Drum roll,Glockenspiel,Strum
Drum roll,Glockenspiel,Banjo
Drum roll,Glockenspiel,Sitar
Drum roll,Glockenspiel,Mandolin
Drum roll,Glockenspiel,Zither
Drum roll,Glockenspiel,Ukulele
Drum roll,Glockenspiel,Piano
Drum roll,Glockenspiel,Electric piano
Drum roll,Glockenspiel,Clavinet
Drum roll,Glockenspiel,Rhodes piano
Drum roll,Glockenspiel,Organ
Drum roll,Glockenspiel,Electric organ
Drum roll,Glockenspiel,Hammond organ
Drum roll,Glockenspiel,Synthesizer
Drum roll,Glockenspiel,Sampler
Drum roll,Glockenspiel,Mellotron
Drum roll,Glockenspiel,Harpsichord
Drum roll,Glockenspiel,French horn
Drum roll,Glockenspiel,Trumpet
Drum roll,Glockenspiel,Trombone
Drum roll,Glockenspiel,Cornet
Drum roll,Glockenspiel,Bugle
Drum roll,Glockenspiel,String section
Drum roll,Glockenspiel,"Violin, fiddle"
Drum roll,Glockenspiel,Pizzicato
Drum roll,Glockenspiel,Cello
Drum roll,Glockenspiel,Double bass
Drum roll,Glockenspiel,Flute
Drum roll,Glockenspiel,Saxophone
Drum roll,Glockenspiel,Alto saxophone
Drum roll,Glockenspiel,Soprano saxophone
Drum roll,Glockenspiel,Clarinet
Drum roll,Glockenspiel,Oboe
Drum roll,Glockenspiel,Bassoon
Drum roll,Glockenspiel,Church bell
Drum roll,Glockenspiel,Jingle bell
Drum roll,Glockenspiel,Bicycle bell
Drum roll,Glockenspiel,Tuning fork
Drum roll,Glockenspiel,Chime
Drum roll,Glockenspiel,Wind chime
Drum roll,Glockenspiel,Change ringing (campanology)
Drum roll,Vibraphone,Guitar
Drum roll,Vibraphone,Electric guitar
Drum roll,Vibraphone,Bass guitar
Drum roll,Vibraphone,Acoustic guitar
Drum roll,Vibraphone,"Steel guitar, slide guitar"
Drum roll,Vibraphone,Tapping (guitar technique)
Drum roll,Vibraphone,Strum
Drum roll,Vibraphone,Banjo
Drum roll,Vibraphone,Sitar
Drum roll,Vibraphone,Mandolin
Drum roll,Vibraphone,Zither
Drum roll,Vibraphone,Ukulele
Drum roll,Vibraphone,Piano
Drum roll,Vibraphone,Electric piano
Drum roll,Vibraphone,Clavinet
Drum roll,Vibraphone,Rhodes piano
Drum roll,Vibraphone,Organ
Drum roll,Vibraphone,Electric organ
Drum roll,Vibraphone,Hammond organ
Drum roll,Vibraphone,Synthesizer
Drum roll,Vibraphone,Sampler
Drum roll,Vibraphone,Mellotron
Drum roll,Vibraphone,Harpsichord
Drum roll,Vibraphone,French horn
Drum roll,Vibraphone,Trumpet
Drum roll,Vibraphone,Trombone
Drum roll,Vibraphone,Cornet
Drum roll,Vibraphone,Bugle
Drum roll,Vibraphone,String section
Drum roll,Vibraphone,"Violin, fiddle"
Drum roll,Vibraphone,Pizzicato
Drum roll,Vibraphone,Cello
Drum roll,Vibraphone,Double bass
Drum roll,Vibraphone,Flute
Drum roll,Vibraphone,Saxophone
Drum roll,Vibraphone,Alto saxophone
Drum roll,Vibraphone,Soprano saxophone
Drum roll,Vibraphone,Clarinet
Drum roll,Vibraphone,Oboe
Drum roll,Vibraphone,Bassoon
Drum roll,Vibraphone,Church bell
Drum roll,Vibraphone,Jingle bell
Drum roll,Vibraphone,Bicycle bell
Drum roll,Vibraphone,Tuning fork
Drum roll,Vibraphone,Chime
Drum roll,Vibraphone,Wind chime
Drum roll,Vibraphone,Change ringing (campanology)
Drum roll,Steelpan,Guitar
Drum roll,Steelpan,Electric guitar
Drum roll,Steelpan,Bass guitar
Drum roll,Steelpan,Acoustic guitar
Drum roll,Steelpan,"Steel guitar, slide guitar"
Drum roll,Steelpan,Tapping (guitar technique)
Drum roll,Steelpan,Strum
Drum roll,Steelpan,Banjo
Drum roll,Steelpan,Sitar
Drum roll,Steelpan,Mandolin
Drum roll,Steelpan,Zither
Drum roll,Steelpan,Ukulele
Drum roll,Steelpan,Piano
Drum roll,Steelpan,Electric piano
Drum roll,Steelpan,Clavinet
Drum roll,Steelpan,Rhodes piano
Drum roll,Steelpan,Organ
Drum roll,Steelpan,Electric organ
Drum roll,Steelpan,Hammond organ
Drum roll,Steelpan,Synthesizer
Drum roll,Steelpan,Sampler
Drum roll,Steelpan,Mellotron
Drum roll,Steelpan,Harpsichord
Drum roll,Steelpan,French horn
Drum roll,Steelpan,Trumpet
Drum roll,Steelpan,Trombone
Drum roll,Steelpan,Cornet
Drum roll,Steelpan,Bugle
Drum roll,Steelpan,String section
Drum roll,Steelpan,"Violin, fiddle"
Drum roll,Steelpan,Pizzicato
Drum roll,Steelpan,Cello
Drum roll,Steelpan,Double bass
Drum roll,Steelpan,Flute
Drum roll,Steelpan,Saxophone
Drum roll,Steelpan,Alto saxophone
Drum roll,Steelpan,Soprano saxophone
Drum roll,Steelpan,Clarinet
Drum roll,Steelpan,Oboe
Drum roll,Steelpan,Bassoon
Drum roll,Steelpan,Church bell
Drum roll,Steelpan,Jingle bell
Drum roll,Steelpan,Bicycle bell
Drum roll,Steelpan,Tuning fork
Drum roll,Steelpan,Chime
Drum roll,Steelpan,Wind chime
Drum roll,Steelpan,Change ringing (campanology)
Drum roll,Orchestra,Guitar
Drum roll,Orchestra,Electric guitar
Drum roll,Orchestra,Bass guitar
Drum roll,Orchestra,Acoustic guitar
Drum roll,Orchestra,"Steel guitar, slide guitar"
Drum roll,Orchestra,Tapping (guitar technique)
Drum roll,Orchestra,Strum
Drum roll,Orchestra,Banjo
Drum roll,Orchestra,Sitar
Drum roll,Orchestra,Mandolin
Drum roll,Orchestra,Zither
Drum roll,Orchestra,Ukulele
Drum roll,Orchestra,Piano
Drum roll,Orchestra,Electric piano
Drum roll,Orchestra,Clavinet
Drum roll,Orchestra,Rhodes piano
Drum roll,Orchestra,Organ
Drum roll,Orchestra,Electric organ
Drum roll,Orchestra,Hammond organ
Drum roll,Orchestra,Synthesizer
Drum roll,Orchestra,Sampler
Drum roll,Orchestra,Mellotron
Drum roll,Orchestra,Harpsichord
Drum roll,Orchestra,French horn
Drum roll,Orchestra,Trumpet
Drum roll,Orchestra,Trombone
Drum roll,Orchestra,Cornet
Drum roll,Orchestra,Bugle
Drum roll,Orchestra,String section
Drum roll,Orchestra,"Violin, fiddle"
Drum roll,Orchestra,Pizzicato
Drum roll,Orchestra,Cello
Drum roll,Orchestra,Double bass
Drum roll,Orchestra,Flute
Drum roll,Orchestra,Saxophone
Drum roll,Orchestra,Alto saxophone
Drum roll,Orchestra,Soprano saxophone
Drum roll,Orchestra,Clarinet
Drum roll,Orchestra,Oboe
Drum roll,Orchestra,Bassoon
Drum roll,Orchestra,Church bell
Drum roll,Orchestra,Jingle bell
Drum roll,Orchestra,Bicycle bell
Drum roll,Orchestra,Tuning fork
Drum roll,Orchestra,Chime
Drum roll,Orchestra,Wind chime
Drum roll,Orchestra,Change ringing (campanology)
Bass drum,Timpani,Plucked string instrument
Bass drum,Timpani,Guitar
Bass drum,Timpani,Electric guitar
Bass drum,Timpani,Bass guitar
Bass drum,Timpani,Acoustic guitar
Bass drum,Timpani,"Steel guitar, slide guitar"
Bass drum,Timpani,Tapping (guitar technique)
Bass drum,Timpani,Strum
Bass drum,Timpani,Banjo
Bass drum,Timpani,Sitar
Bass drum,Timpani,Mandolin
Bass drum,Timpani,Zither
Bass drum,Timpani,Ukulele
Bass drum,Timpani,Keyboard (musical)
Bass drum,Timpani,Piano
Bass drum,Timpani,Electric piano
Bass drum,Timpani,Clavinet
Bass drum,Timpani,Rhodes piano
Bass drum,Timpani,Organ
Bass drum,Timpani,Electric organ
Bass drum,Timpani,Hammond organ
Bass drum,Timpani,Synthesizer
Bass drum,Timpani,Sampler
Bass drum,Timpani,Mellotron
Bass drum,Timpani,Harpsichord
Bass drum,Timpani,Cowbell
Bass drum,Timpani,Wood block
Bass drum,Timpani,Rattle (instrument)
Bass drum,Timpani,Maraca
Bass drum,Timpani,Gong
Bass drum,Timpani,Tubular bells
Bass drum,Timpani,Mallet percussion
Bass drum,Timpani,"Marimba, xylophone"
Bass drum,Timpani,Glockenspiel
Bass drum,Timpani,Vibraphone
Bass drum,Timpani,Steelpan
Bass drum,Timpani,Brass Instrument
Bass drum,Timpani,French horn
Bass drum,Timpani,Trumpet
Bass drum,Timpani,Trombone
Bass drum,Timpani,Cornet
Bass drum,Timpani,Bugle
Bass drum,Timpani,Bowed string instrument
Bass drum,Timpani,String section
Bass drum,Timpani,"Violin, fiddle"
Bass drum,Timpani,Pizzicato
Bass drum,Timpani,Cello
Bass drum,Timpani,Double bass
Bass drum,Timpani,"Wind instrument, woodwind instrument"
Bass drum,Timpani,Flute
Bass drum,Timpani,Saxophone
Bass drum,Timpani,Alto saxophone
Bass drum,Timpani,Soprano saxophone
Bass drum,Timpani,Clarinet
Bass drum,Timpani,Oboe
Bass drum,Timpani,Bassoon
Bass drum,Timpani,Harp
Bass drum,Timpani,Choir
Bass drum,Timpani,Bell
Bass drum,Timpani,Church bell
Bass drum,Timpani,Cowbell
Bass drum,Timpani,Jingle bell
Bass drum,Timpani,Bicycle bell
Bass drum,Timpani,Tuning fork
Bass drum,Timpani,Chime
Bass drum,Timpani,Wind chime
Bass drum,Timpani,Change ringing (campanology)
Bass drum,Timpani,Harmonica
Bass drum,Timpani,Accordion
Bass drum,Timpani,Bagpipes
Bass drum,Timpani,Didgeridoo
Bass drum,Timpani,Shofar
Bass drum,Timpani,Theremin
Bass drum,Timpani,Singing bowl
Bass drum,Timpani,Musical ensemble
Bass drum,Timpani,Bass (instrument role)
Bass drum,Timpani,Scratching (performance technique)
Bass drum,Tabla,Plucked string instrument
Bass drum,Tabla,Guitar
Bass drum,Tabla,Electric guitar
Bass drum,Tabla,Bass guitar
Bass drum,Tabla,Acoustic guitar
Bass drum,Tabla,"Steel guitar, slide guitar"
Bass drum,Tabla,Tapping (guitar technique)
Bass drum,Tabla,Strum
Bass drum,Tabla,Banjo
Bass drum,Tabla,Sitar
Bass drum,Tabla,Mandolin
Bass drum,Tabla,Zither
Bass drum,Tabla,Ukulele
Bass drum,Tabla,Keyboard (musical)
Bass drum,Tabla,Piano
Bass drum,Tabla,Electric piano
Bass drum,Tabla,Clavinet
Bass drum,Tabla,Rhodes piano
Bass drum,Tabla,Organ
Bass drum,Tabla,Electric organ
Bass drum,Tabla,Hammond organ
Bass drum,Tabla,Synthesizer
Bass drum,Tabla,Sampler
Bass drum,Tabla,Mellotron
Bass drum,Tabla,Harpsichord
Bass drum,Tabla,Wood block
Bass drum,Tabla,Rattle (instrument)
Bass drum,Tabla,Maraca
Bass drum,Tabla,Gong
Bass drum,Tabla,Tubular bells
Bass drum,Tabla,Mallet percussion
Bass drum,Tabla,"Marimba, xylophone"
Bass drum,Tabla,Glockenspiel
Bass drum,Tabla,Vibraphone
Bass drum,Tabla,Steelpan
Bass drum,Tabla,Orchestra
Bass drum,Tabla,Brass Instrument
Bass drum,Tabla,French horn
Bass drum,Tabla,Trumpet
Bass drum,Tabla,Trombone
Bass drum,Tabla,Cornet
Bass drum,Tabla,Bugle
Bass drum,Tabla,Bowed string instrument
Bass drum,Tabla,String section
Bass drum,Tabla,"Violin, fiddle"
Bass drum,Tabla,Pizzicato
Bass drum,Tabla,Cello
Bass drum,Tabla,Double bass
Bass drum,Tabla,"Wind instrument, woodwind instrument"
Bass drum,Tabla,Flute
Bass drum,Tabla,Saxophone
Bass drum,Tabla,Alto saxophone
Bass drum,Tabla,Soprano saxophone
Bass drum,Tabla,Clarinet
Bass drum,Tabla,Oboe
Bass drum,Tabla,Bassoon
Bass drum,Tabla,Harp
Bass drum,Tabla,Choir
Bass drum,Tabla,Bell
Bass drum,Tabla,Church bell
Bass drum,Tabla,Cowbell
Bass drum,Tabla,Jingle bell
Bass drum,Tabla,Bicycle bell
Bass drum,Tabla,Tuning fork
Bass drum,Tabla,Chime
Bass drum,Tabla,Wind chime
Bass drum,Tabla,Change ringing (campanology)
Bass drum,Tabla,Harmonica
Bass drum,Tabla,Accordion
Bass drum,Tabla,Bagpipes
Bass drum,Tabla,Didgeridoo
Bass drum,Tabla,Shofar
Bass drum,Tabla,Theremin
Bass drum,Tabla,Singing bowl
Bass drum,Tabla,Musical ensemble
Bass drum,Tabla,Bass (instrument role)
Bass drum,Tabla,Scratching (performance technique)
Bass drum,Cymbal,Plucked string instrument
Bass drum,Cymbal,Guitar
Bass drum,Cymbal,Electric guitar
Bass drum,Cymbal,Bass guitar
Bass drum,Cymbal,Acoustic guitar
Bass drum,Cymbal,"Steel guitar, slide guitar"
Bass drum,Cymbal,Tapping (guitar technique)
Bass drum,Cymbal,Strum
Bass drum,Cymbal,Banjo
Bass drum,Cymbal,Sitar
Bass drum,Cymbal,Mandolin
Bass drum,Cymbal,Zither
Bass drum,Cymbal,Ukulele
Bass drum,Cymbal,Keyboard (musical)
Bass drum,Cymbal,Piano
Bass drum,Cymbal,Electric piano
Bass drum,Cymbal,Clavinet
Bass drum,Cymbal,Rhodes piano
Bass drum,Cymbal,Organ
Bass drum,Cymbal,Electric organ
Bass drum,Cymbal,Hammond organ
Bass drum,Cymbal,Synthesizer
Bass drum,Cymbal,Sampler
Bass drum,Cymbal,Mellotron
Bass drum,Cymbal,Harpsichord
Bass drum,Cymbal,Maraca
Bass drum,Cymbal,"Marimba, xylophone"
Bass drum,Cymbal,Glockenspiel
Bass drum,Cymbal,Vibraphone
Bass drum,Cymbal,Steelpan
Bass drum,Cymbal,Orchestra
Bass drum,Cymbal,Brass Instrument
Bass drum,Cymbal,French horn
Bass drum,Cymbal,Trumpet
Bass drum,Cymbal,Trombone
Bass drum,Cymbal,Cornet
Bass drum,Cymbal,Bugle
Bass drum,Cymbal,Bowed string instrument
Bass drum,Cymbal,String section
Bass drum,Cymbal,"Violin, fiddle"
Bass drum,Cymbal,Pizzicato
Bass drum,Cymbal,Cello
Bass drum,Cymbal,Double bass
Bass drum,Cymbal,"Wind instrument, woodwind instrument"
Bass drum,Cymbal,Flute
Bass drum,Cymbal,Saxophone
Bass drum,Cymbal,Alto saxophone
Bass drum,Cymbal,Soprano saxophone
Bass drum,Cymbal,Clarinet
Bass drum,Cymbal,Oboe
Bass drum,Cymbal,Bassoon
Bass drum,Cymbal,Harp
Bass drum,Cymbal,Choir
Bass drum,Cymbal,Bell
Bass drum,Cymbal,Church bell
Bass drum,Cymbal,Jingle bell
Bass drum,Cymbal,Bicycle bell
Bass drum,Cymbal,Tuning fork
Bass drum,Cymbal,Chime
Bass drum,Cymbal,Wind chime
Bass drum,Cymbal,Change ringing (campanology)
Bass drum,Cymbal,Harmonica
Bass drum,Cymbal,Accordion
Bass drum,Cymbal,Bagpipes
Bass drum,Cymbal,Didgeridoo
Bass drum,Cymbal,Shofar
Bass drum,Cymbal,Theremin
Bass drum,Cymbal,Singing bowl
Bass drum,Cymbal,Musical ensemble
Bass drum,Cymbal,Bass (instrument role)
Bass drum,Cymbal,Scratching (performance technique)
Bass drum,Hi-hat,Guitar
Bass drum,Hi-hat,Electric guitar
Bass drum,Hi-hat,Bass guitar
Bass drum,Hi-hat,Acoustic guitar
Bass drum,Hi-hat,"Steel guitar, slide guitar"
Bass drum,Hi-hat,Tapping (guitar technique)
Bass drum,Hi-hat,Strum
Bass drum,Hi-hat,Banjo
Bass drum,Hi-hat,Sitar
Bass drum,Hi-hat,Mandolin
Bass drum,Hi-hat,Zither
Bass drum,Hi-hat,Ukulele
Bass drum,Hi-hat,Piano
Bass drum,Hi-hat,Electric piano
Bass drum,Hi-hat,Clavinet
Bass drum,Hi-hat,Rhodes piano
Bass drum,Hi-hat,Organ
Bass drum,Hi-hat,Electric organ
Bass drum,Hi-hat,Hammond organ
Bass drum,Hi-hat,Synthesizer
Bass drum,Hi-hat,Sampler
Bass drum,Hi-hat,Mellotron
Bass drum,Hi-hat,Harpsichord
Bass drum,Hi-hat,French horn
Bass drum,Hi-hat,Trumpet
Bass drum,Hi-hat,Trombone
Bass drum,Hi-hat,Cornet
Bass drum,Hi-hat,Bugle
Bass drum,Hi-hat,String section
Bass drum,Hi-hat,"Violin, fiddle"
Bass drum,Hi-hat,Pizzicato
Bass drum,Hi-hat,Cello
Bass drum,Hi-hat,Double bass
Bass drum,Hi-hat,Flute
Bass drum,Hi-hat,Saxophone
Bass drum,Hi-hat,Alto saxophone
Bass drum,Hi-hat,Soprano saxophone
Bass drum,Hi-hat,Clarinet
Bass drum,Hi-hat,Oboe
Bass drum,Hi-hat,Bassoon
Bass drum,Hi-hat,Church bell
Bass drum,Hi-hat,Jingle bell
Bass drum,Hi-hat,Bicycle bell
Bass drum,Hi-hat,Tuning fork
Bass drum,Hi-hat,Chime
Bass drum,Hi-hat,Wind chime
Bass drum,Hi-hat,Change ringing (campanology)
Bass drum,Crash cymbal,Guitar
Bass drum,Crash cymbal,Electric guitar
Bass drum,Crash cymbal,Bass guitar
Bass drum,Crash cymbal,Acoustic guitar
Bass drum,Crash cymbal,"Steel guitar, slide guitar"
Bass drum,Crash cymbal,Tapping (guitar technique)
Bass drum,Crash cymbal,Strum
Bass drum,Crash cymbal,Banjo
Bass drum,Crash cymbal,Sitar
Bass drum,Crash cymbal,Mandolin
Bass drum,Crash cymbal,Zither
Bass drum,Crash cymbal,Ukulele
Bass drum,Crash cymbal,Piano
Bass drum,Crash cymbal,Electric piano
Bass drum,Crash cymbal,Clavinet
Bass drum,Crash cymbal,Rhodes piano
Bass drum,Crash cymbal,Organ
Bass drum,Crash cymbal,Electric organ
Bass drum,Crash cymbal,Hammond organ
Bass drum,Crash cymbal,Synthesizer
Bass drum,Crash cymbal,Sampler
Bass drum,Crash cymbal,Mellotron
Bass drum,Crash cymbal,Harpsichord
Bass drum,Crash cymbal,French horn
Bass drum,Crash cymbal,Trumpet
Bass drum,Crash cymbal,Trombone
Bass drum,Crash cymbal,Cornet
Bass drum,Crash cymbal,Bugle
Bass drum,Crash cymbal,String section
Bass drum,Crash cymbal,"Violin, fiddle"
Bass drum,Crash cymbal,Pizzicato
Bass drum,Crash cymbal,Cello
Bass drum,Crash cymbal,Double bass
Bass drum,Crash cymbal,Flute
Bass drum,Crash cymbal,Saxophone
Bass drum,Crash cymbal,Alto saxophone
Bass drum,Crash cymbal,Soprano saxophone
Bass drum,Crash cymbal,Clarinet
Bass drum,Crash cymbal,Oboe
