anchor,positive,negative
Rattle (instrument),Change ringing (campanology),no Change ringing (campanology)
Rattle (instrument),Chime,no Rattle (instrument)
Rattle (instrument),Chime,no Chime
Rattle (instrument),Choir,no Rattle (instrument)
Rattle (instrument),Choir,no Choir
Rattle (instrument),Church bell,no Rattle (instrument)
Rattle (instrument),Church bell,no Church bell
Rattle (instrument),Clarinet,no Rattle (instrument)
Rattle (instrument),Clarinet,no Clarinet
Rattle (instrument),Cornet,no Rattle (instrument)
Rattle (instrument),Cornet,no Cornet
Rattle (instrument),Cowbell,no Rattle (instrument)
Rattle (instrument),Cowbell,no Cowbell
Rattle (instrument),Didgeridoo,no Rattle (instrument)
Rattle (instrument),Didgeridoo,no Didgeridoo
Rattle (instrument),Double bass,no Rattle (instrument)
Rattle (instrument),Double bass,no Double bass
Rattle (instrument),Flute,no Rattle (instrument)
Rattle (instrument),Flute,no Flute
Rattle (instrument),French horn,no Rattle (instrument)
Rattle (instrument),French horn,no French horn
Rattle (instrument),Glockenspiel,no Rattle (instrument)
Rattle (instrument),Glockenspiel,no Glockenspiel
Rattle (instrument),Gong,no Rattle (instrument)
Rattle (instrument),Gong,no Gong
Rattle (instrument),Harmonica,no Rattle (instrument)
Rattle (instrument),Harmonica,no Harmonica
Rattle (instrument),Harp,no Rattle (instrument)
Rattle (instrument),Harp,no Harp
Rattle (instrument),Jingle bell,no Rattle (instrument)
Rattle (instrument),Jingle bell,no Jingle bell
Rattle (instrument),Mallet percussion,no Rattle (instrument)
Rattle (instrument),Mallet percussion,no Mallet percussion
Rattle (instrument),Maraca,no Rattle (instrument)
Rattle (instrument),Maraca,no Maraca
Rattle (instrument),"Marimba, xylophone",no Rattle (instrument)
Rattle (instrument),"Marimba, xylophone","no Marimba, xylophone"
Rattle (instrument),Musical ensemble,no Rattle (instrument)
Rattle (instrument),Musical ensemble,no Musical ensemble
Rattle (instrument),Oboe,no Rattle (instrument)
Rattle (instrument),Oboe,no Oboe
Rattle (instrument),Orchestra,no Rattle (instrument)
Rattle (instrument),Orchestra,no Orchestra
Rattle (instrument),Pizzicato,no Rattle (instrument)
Rattle (instrument),Pizzicato,no Pizzicato
Rattle (instrument),Saxophone,no Rattle (instrument)
Rattle (instrument),Saxophone,no Saxophone
Rattle (instrument),Scratching (performance technique),no Rattle (instrument)
Rattle (instrument),Scratching (performance technique),no Scratching (performance technique)
Rattle (instrument),Shofar,no Rattle (instrument)
Rattle (instrument),Shofar,no Shofar
Rattle (instrument),Singing bowl,no Rattle (instrument)
Rattle (instrument),Singing bowl,no Singing bowl
Rattle (instrument),Soprano saxophone,no Rattle (instrument)
Rattle (instrument),Soprano saxophone,no Soprano saxophone
Rattle (instrument),Steelpan,no Rattle (instrument)
Rattle (instrument),Steelpan,no Steelpan
Rattle (instrument),String section,no Rattle (instrument)
Rattle (instrument),String section,no String section
Rattle (instrument),Theremin,no Rattle (instrument)
Rattle (instrument),Theremin,no Theremin
Rattle (instrument),Trombone,no Rattle (instrument)
Rattle (instrument),Trombone,no Trombone
Rattle (instrument),Trumpet,no Rattle (instrument)
Rattle (instrument),Trumpet,no Trumpet
Rattle (instrument),Tubular bells,no Rattle (instrument)
Rattle (instrument),Tubular bells,no Tubular bells
Rattle (instrument),Tuning fork,no Rattle (instrument)
Rattle (instrument),Tuning fork,no Tuning fork
Rattle (instrument),Vibraphone,no Rattle (instrument)
Rattle (instrument),Vibraphone,no Vibraphone
Rattle (instrument),"Violin, fiddle",no Rattle (instrument)
Rattle (instrument),"Violin, fiddle","no Violin, fiddle"
Rattle (instrument),Wind chime,no Rattle (instrument)
Rattle (instrument),Wind chime,no Wind chime
Rattle (instrument),"Wind instrument, woodwind instrument",no Rattle (instrument)
Rattle (instrument),"Wind instrument, woodwind instrument","no Wind instrument, woodwind instrument"
Rhodes piano,Accordion,no Rhodes piano
Rhodes piano,Accordion,no Accordion
Rhodes piano,Alto saxophone,no Rhodes piano
Rhodes piano,Alto saxophone,no Alto saxophone
Rhodes piano,Bagpipes,no Rhodes piano
Rhodes piano,Bagpipes,no Bagpipes
Rhodes piano,Bass (instrument role),no Rhodes piano
Rhodes piano,Bass (instrument role),no Bass (instrument role)
Rhodes piano,Bass drum,no Rhodes piano
Rhodes piano,Bass drum,no Bass drum
Rhodes piano,Bassoon,no Rhodes piano
Rhodes piano,Bassoon,no Bassoon
Rhodes piano,Bell,no Rhodes piano
Rhodes piano,Bell,no Bell
Rhodes piano,Bicycle bell,no Rhodes piano
Rhodes piano,Bicycle bell,no Bicycle bell
Rhodes piano,Bowed string instrument,no Rhodes piano
Rhodes piano,Bowed string instrument,no Bowed string instrument
Rhodes piano,Brass Instrument,no Rhodes piano
Rhodes piano,Brass Instrument,no Brass Instrument
Rhodes piano,Bugle,no Rhodes piano
Rhodes piano,Bugle,no Bugle
Rhodes piano,Cello,no Rhodes piano
Rhodes piano,Cello,no Cello
Rhodes piano,Change ringing (campanology),no Rhodes piano
Rhodes piano,Change ringing (campanology),no Change ringing (campanology)
Rhodes piano,Chime,no Rhodes piano
Rhodes piano,Chime,no Chime
Rhodes piano,Choir,no Rhodes piano
Rhodes piano,Choir,no Choir
Rhodes piano,Church bell,no Rhodes piano
Rhodes piano,Church bell,no Church bell
Rhodes piano,Clarinet,no Rhodes piano
Rhodes piano,Clarinet,no Clarinet
Rhodes piano,Cornet,no Rhodes piano
Rhodes piano,Cornet,no Cornet
Rhodes piano,Cowbell,no Rhodes piano
Rhodes piano,Cowbell,no Cowbell
Rhodes piano,Crash cymbal,no Rhodes piano
Rhodes piano,Crash cymbal,no Crash cymbal
Rhodes piano,Cymbal,no Rhodes piano
Rhodes piano,Cymbal,no Cymbal
Rhodes piano,Didgeridoo,no Rhodes piano
Rhodes piano,Didgeridoo,no Didgeridoo
Rhodes piano,Double bass,no Rhodes piano
Rhodes piano,Double bass,no Double bass
Rhodes piano,Drum,no Rhodes piano
Rhodes piano,Drum,no Drum
Rhodes piano,Drum kit,no Rhodes piano
Rhodes piano,Drum kit,no Drum kit
Rhodes piano,Drum machine,no Rhodes piano
Rhodes piano,Drum machine,no Drum machine
Rhodes piano,Electric organ,no Rhodes piano
Rhodes piano,Electric organ,no Electric organ
Rhodes piano,Flute,no Rhodes piano
Rhodes piano,Flute,no Flute
Rhodes piano,French horn,no Rhodes piano
Rhodes piano,French horn,no French horn
Rhodes piano,Glockenspiel,no Rhodes piano
Rhodes piano,Glockenspiel,no Glockenspiel
Rhodes piano,Gong,no Rhodes piano
Rhodes piano,Gong,no Gong
Rhodes piano,Hammond organ,no Rhodes piano
Rhodes piano,Hammond organ,no Hammond organ
Rhodes piano,Harmonica,no Rhodes piano
Rhodes piano,Harmonica,no Harmonica
Rhodes piano,Harp,no Rhodes piano
Rhodes piano,Harp,no Harp
Rhodes piano,Harpsichord,no Rhodes piano
Rhodes piano,Harpsichord,no Harpsichord
Rhodes piano,Hi-hat,no Rhodes piano
Rhodes piano,Hi-hat,no Hi-hat
Rhodes piano,Jingle bell,no Rhodes piano
Rhodes piano,Jingle bell,no Jingle bell
Rhodes piano,Mallet percussion,no Rhodes piano
Rhodes piano,Mallet percussion,no Mallet percussion
Rhodes piano,Maraca,no Rhodes piano
Rhodes piano,Maraca,no Maraca
Rhodes piano,"Marimba, xylophone",no Rhodes piano
Rhodes piano,"Marimba, xylophone","no Marimba, xylophone"
Rhodes piano,Mellotron,no Rhodes piano
Rhodes piano,Mellotron,no Mellotron
Rhodes piano,Musical ensemble,no Rhodes piano
Rhodes piano,Musical ensemble,no Musical ensemble
Rhodes piano,Oboe,no Rhodes piano
Rhodes piano,Oboe,no Oboe
Rhodes piano,Orchestra,no Rhodes piano
Rhodes piano,Orchestra,no Orchestra
Rhodes piano,Organ,no Rhodes piano
Rhodes piano,Organ,no Organ
Rhodes piano,Percussion,no Rhodes piano
Rhodes piano,Percussion,no Percussion
Rhodes piano,Pizzicato,no Rhodes piano
Rhodes piano,Pizzicato,no Pizzicato
Rhodes piano,Rattle (instrument),no Rhodes piano
Rhodes piano,Rattle (instrument),no Rattle (instrument)
Rhodes piano,Sampler,no Rhodes piano
Rhodes piano,Sampler,no Sampler
Rhodes piano,Saxophone,no Rhodes piano
Rhodes piano,Saxophone,no Saxophone
Rhodes piano,Scratching (performance technique),no Rhodes piano
Rhodes piano,Scratching (performance technique),no Scratching (performance technique)
Rhodes piano,Shofar,no Rhodes piano
Rhodes piano,Shofar,no Shofar
Rhodes piano,Singing bowl,no Rhodes piano
Rhodes piano,Singing bowl,no Singing bowl
Rhodes piano,Snare drum,no Rhodes piano
Rhodes piano,Snare drum,no Snare drum
Rhodes piano,Soprano saxophone,no Rhodes piano
Rhodes piano,Soprano saxophone,no Soprano saxophone
Rhodes piano,Steelpan,no Rhodes piano
Rhodes piano,Steelpan,no Steelpan
Rhodes piano,String section,no Rhodes piano
Rhodes piano,String section,no String section
Rhodes piano,Synthesizer,no Rhodes piano
Rhodes piano,Synthesizer,no Synthesizer
Rhodes piano,Tabla,no Rhodes piano
Rhodes piano,Tabla,no Tabla
Rhodes piano,Tambourine,no Rhodes piano
Rhodes piano,Tambourine,no Tambourine
Rhodes piano,Theremin,no Rhodes piano
Rhodes piano,Theremin,no Theremin
Rhodes piano,Timpani,no Rhodes piano
Rhodes piano,Timpani,no Timpani
Rhodes piano,Trombone,no Rhodes piano
Rhodes piano,Trombone,no Trombone
Rhodes piano,Trumpet,no Rhodes piano
Rhodes piano,Trumpet,no Trumpet
Rhodes piano,Tubular bells,no Rhodes piano
Rhodes piano,Tubular bells,no Tubular bells
Rhodes piano,Tuning fork,no Rhodes piano
Rhodes piano,Tuning fork,no Tuning fork
Rhodes piano,Vibraphone,no Rhodes piano
Rhodes piano,Vibraphone,no Vibraphone
Rhodes piano,"Violin, fiddle",no Rhodes piano
Rhodes piano,"Violin, fiddle","no Violin, fiddle"
Rhodes piano,Wind chime,no Rhodes piano
Rhodes piano,Wind chime,no Wind chime
Rhodes piano,"Wind instrument, woodwind instrument",no Rhodes piano
Rhodes piano,"Wind instrument, woodwind instrument","no Wind instrument, woodwind instrument"
Rhodes piano,Wood block,no Rhodes piano
Rhodes piano,Wood block,no Wood block
Rimshot,Accordion,no Rimshot
Rimshot,Accordion,no Accordion
Rimshot,Alto saxophone,no Rimshot
Rimshot,Alto saxophone,no Alto saxophone
Rimshot,Bagpipes,no Rimshot
Rimshot,Bagpipes,no Bagpipes
Rimshot,Bass (instrument role),no Rimshot
Rimshot,Bass (instrument role),no Bass (instrument role)
Rimshot,Bass drum,no Rimshot
Rimshot,Bass drum,no Bass drum
Rimshot,Bassoon,no Rimshot
Rimshot,Bassoon,no Bassoon
Rimshot,Bell,no Rimshot
Rimshot,Bell,no Bell
Rimshot,Bicycle bell,no Rimshot
Rimshot,Bicycle bell,no Bicycle bell
Rimshot,Bowed string instrument,no Rimshot
Rimshot,Bowed string instrument,no Bowed string instrument
Rimshot,Brass Instrument,no Rimshot
Rimshot,Brass Instrument,no Brass Instrument
Rimshot,Bugle,no Rimshot
Rimshot,Bugle,no Bugle
Rimshot,Cello,no Rimshot
Rimshot,Cello,no Cello
Rimshot,Change ringing (campanology),no Rimshot
Rimshot,Change ringing (campanology),no Change ringing (campanology)
Rimshot,Chime,no Rimshot
Rimshot,Chime,no Chime
Rimshot,Choir,no Rimshot
Rimshot,Choir,no Choir
Rimshot,Church bell,no Rimshot
Rimshot,Church bell,no Church bell
Rimshot,Clarinet,no Rimshot
Rimshot,Clarinet,no Clarinet
Rimshot,Cornet,no Rimshot
Rimshot,Cornet,no Cornet
Rimshot,Cowbell,no Rimshot
Rimshot,Cowbell,no Cowbell
Rimshot,Crash cymbal,no Rimshot
Rimshot,Crash cymbal,no Crash cymbal
Rimshot,Cymbal,no Rimshot
Rimshot,Cymbal,no Cymbal
Rimshot,Didgeridoo,no Rimshot
Rimshot,Didgeridoo,no Didgeridoo
Rimshot,Double bass,no Rimshot
Rimshot,Double bass,no Double bass
Rimshot,Drum roll,no Rimshot
Rimshot,Drum roll,no Drum roll
Rimshot,Flute,no Rimshot
Rimshot,Flute,no Flute
Rimshot,French horn,no Rimshot
Rimshot,French horn,no French horn
Rimshot,Glockenspiel,no Rimshot
Rimshot,Glockenspiel,no Glockenspiel
Rimshot,Gong,no Rimshot
Rimshot,Gong,no Gong
Rimshot,Harmonica,no Rimshot
Rimshot,Harmonica,no Harmonica
Rimshot,Harp,no Rimshot
Rimshot,Harp,no Harp
Rimshot,Hi-hat,no Rimshot
Rimshot,Hi-hat,no Hi-hat
Rimshot,Jingle bell,no Rimshot
Rimshot,Jingle bell,no Jingle bell
Rimshot,Mallet percussion,no Rimshot
Rimshot,Mallet percussion,no Mallet percussion
Rimshot,Maraca,no Rimshot
Rimshot,Maraca,no Maraca
Rimshot,"Marimba, xylophone",no Rimshot
Rimshot,"Marimba, xylophone","no Marimba, xylophone"
Rimshot,Musical ensemble,no Rimshot
Rimshot,Musical ensemble,no Musical ensemble
Rimshot,Oboe,no Rimshot
Rimshot,Oboe,no Oboe
Rimshot,Orchestra,no Rimshot
Rimshot,Orchestra,no Orchestra
Rimshot,Pizzicato,no Rimshot
Rimshot,Pizzicato,no Pizzicato
Rimshot,Rattle (instrument),no Rimshot
Rimshot,Rattle (instrument),no Rattle (instrument)
Rimshot,Saxophone,no Rimshot
Rimshot,Saxophone,no Saxophone
Rimshot,Scratching (performance technique),no Rimshot
Rimshot,Scratching (performance technique),no Scratching (performance technique)
Rimshot,Shofar,no Rimshot
Rimshot,Shofar,no Shofar
Rimshot,Singing bowl,no Rimshot
Rimshot,Singing bowl,no Singing bowl
Rimshot,Soprano saxophone,no Rimshot
Rimshot,Soprano saxophone,no Soprano saxophone
Rimshot,Steelpan,no Rimshot
Rimshot,Steelpan,no Steelpan
Rimshot,String section,no Rimshot
Rimshot,String section,no String section
Rimshot,Tabla,no Rimshot
Rimshot,Tabla,no Tabla
Rimshot,Tambourine,no Rimshot
Rimshot,Tambourine,no Tambourine
Rimshot,Theremin,no Rimshot
Rimshot,Theremin,no Theremin
Rimshot,Timpani,no Rimshot
Rimshot,Timpani,no Timpani
Rimshot,Trombone,no Rimshot
Rimshot,Trombone,no Trombone
Rimshot,Trumpet,no Rimshot
Rimshot,Trumpet,no Trumpet
Rimshot,Tubular bells,no Rimshot
Rimshot,Tubular bells,no Tubular bells
Rimshot,Tuning fork,no Rimshot
Rimshot,Tuning fork,no Tuning fork
Rimshot,Vibraphone,no Rimshot
Rimshot,Vibraphone,no Vibraphone
Rimshot,"Violin, fiddle",no Rimshot
Rimshot,"Violin, fiddle","no Violin, fiddle"
Rimshot,Wind chime,no Rimshot
Rimshot,Wind chime,no Wind chime
Rimshot,"Wind instrument, woodwind instrument",no Rimshot
Rimshot,"Wind instrument, woodwind instrument","no Wind instrument, woodwind instrument"
Rimshot,Wood block,no Rimshot
Rimshot,Wood block,no Wood block
Sampler,Accordion,no Sampler
Sampler,Accordion,no Accordion
Sampler,Alto saxophone,no Sampler
Sampler,Alto saxophone,no Alto saxophone
Sampler,Bagpipes,no Sampler
Sampler,Bagpipes,no Bagpipes
Sampler,Bass (instrument role),no Sampler
Sampler,Bass (instrument role),no Bass (instrument role)
Sampler,Bass drum,no Sampler
Sampler,Bass drum,no Bass drum
Sampler,Bassoon,no Sampler
Sampler,Bassoon,no Bassoon
Sampler,Bell,no Sampler
Sampler,Bell,no Bell
Sampler,Bicycle bell,no Sampler
Sampler,Bicycle bell,no Bicycle bell
Sampler,Bowed string instrument,no Sampler
Sampler,Bowed string instrument,no Bowed string instrument
Sampler,Brass Instrument,no Sampler
Sampler,Brass Instrument,no Brass Instrument
Sampler,Bugle,no Sampler
Sampler,Bugle,no Bugle
Sampler,Cello,no Sampler
Sampler,Cello,no Cello
Sampler,Change ringing (campanology),no Sampler
Sampler,Change ringing (campanology),no Change ringing (campanology)
Sampler,Chime,no Sampler
Sampler,Chime,no Chime
Sampler,Choir,no Sampler
Sampler,Choir,no Choir
Sampler,Church bell,no Sampler
Sampler,Church bell,no Church bell
Sampler,Clarinet,no Sampler
Sampler,Clarinet,no Clarinet
Sampler,Cornet,no Sampler
Sampler,Cornet,no Cornet
Sampler,Cowbell,no Sampler
Sampler,Cowbell,no Cowbell
Sampler,Crash cymbal,no Sampler
Sampler,Crash cymbal,no Crash cymbal
Sampler,Cymbal,no Sampler
Sampler,Cymbal,no Cymbal
Sampler,Didgeridoo,no Sampler
Sampler,Didgeridoo,no Didgeridoo
Sampler,Double bass,no Sampler
Sampler,Double bass,no Double bass
Sampler,Drum,no Sampler
Sampler,Drum,no Drum
Sampler,Drum kit,no Sampler
Sampler,Drum kit,no Drum kit
